时间戳,总价,单价,行为
2025-09-25 02:57:54,3003000,2002,价格过高
2025-09-25 02:57:54,3003000,2002,价格过高
2025-09-25 02:57:55,3003000,2002,价格过高
2025-09-25 02:57:55,3003000,2002,价格过高
2025-09-25 02:57:56,3003000,2002,价格过高
2025-09-25 02:57:56,2898000,1932,价格过高
2025-09-25 02:57:57,3003000,2002,价格过高
2025-09-25 02:57:57,3003000,2002,价格过高
2025-09-25 02:57:58,3003000,2002,价格过高
2025-09-25 02:57:58,3003000,2002,价格过高
2025-09-25 02:57:59,3003000,2002,价格过高
2025-09-25 02:57:59,3003000,2002,价格过高
2025-09-25 02:58:00,3003000,2002,价格过高
2025-09-25 02:58:00,2950500,1967,价格过高
2025-09-25 02:58:01,3003000,2002,价格过高
2025-09-25 02:58:01,3003000,2002,价格过高
2025-09-25 02:58:02,3003000,2002,价格过高
2025-09-25 02:58:02,3003000,2002,价格过高
2025-09-25 02:58:03,3003000,2002,价格过高
2025-09-25 02:58:03,3003000,2002,价格过高
2025-09-25 02:58:04,3003000,2002,价格过高
2025-09-25 02:58:04,2898000,1932,价格过高
2025-09-25 02:58:05,3003000,2002,价格过高
2025-09-25 02:58:05,3003000,2002,价格过高
2025-09-25 02:58:06,3003000,2002,价格过高
2025-09-25 02:58:06,3003000,2002,价格过高
2025-09-25 02:58:07,3003000,2002,价格过高
2025-09-25 02:58:07,3003000,2002,价格过高
2025-09-25 02:58:08,3003000,2002,价格过高
2025-09-25 02:58:08,2950500,1967,价格过高
2025-09-25 02:58:09,2950500,1967,价格过高
2025-09-25 02:58:09,2950500,1967,价格过高
2025-09-25 02:58:10,3003000,2002,价格过高
2025-09-25 02:58:10,3003000,2002,价格过高
2025-09-25 02:58:11,3003000,2002,价格过高
2025-09-25 02:58:11,3003000,2002,价格过高
2025-09-25 02:58:12,3003000,2002,价格过高
2025-09-25 02:58:13,2950500,1967,价格过高
2025-09-25 02:58:13,3003000,2002,价格过高
2025-09-25 02:58:14,3003000,2002,价格过高
2025-09-25 02:58:14,3003000,2002,价格过高
2025-09-25 02:58:15,3003000,2002,价格过高
2025-09-25 02:58:15,3003000,2002,价格过高
2025-09-25 02:58:16,3003000,2002,价格过高
2025-09-25 02:58:16,2950500,1967,价格过高
2025-09-25 02:58:17,3003000,2002,价格过高
2025-09-25 02:58:17,3003000,2002,价格过高
2025-09-25 02:58:18,3003000,2002,价格过高
2025-09-25 02:58:18,3003000,2002,价格过高
2025-09-25 02:58:19,3003000,2002,价格过高
2025-09-25 02:58:20,3003000,2002,价格过高
2025-09-25 02:58:20,2845500,1897,价格过高
2025-09-25 02:58:21,2950500,1967,价格过高
2025-09-25 02:58:21,2950500,1967,价格过高
2025-09-25 02:58:22,2950500,1967,价格过高
2025-09-25 02:58:22,2950500,1967,价格过高
2025-09-25 02:58:23,2950500,1967,价格过高
2025-09-25 02:58:23,2950500,1967,价格过高
2025-09-25 02:58:24,2845500,1897,价格过高
2025-09-25 02:58:24,2845500,1897,价格过高
2025-09-25 02:58:25,2845500,1897,价格过高
2025-09-25 02:58:25,2898000,1932,价格过高
2025-09-25 02:58:26,2898000,1932,价格过高
2025-09-25 02:58:26,2898000,1932,价格过高
2025-09-25 02:58:27,2898000,1932,价格过高
2025-09-25 02:58:27,3003000,2002,价格过高
2025-09-25 02:58:28,2950500,1967,价格过高
2025-09-25 02:58:28,2950500,1967,价格过高
2025-09-25 02:58:29,2950500,1967,价格过高
2025-09-25 02:58:29,2950500,1967,价格过高
2025-09-25 02:58:30,2950500,1967,价格过高
2025-09-25 02:58:30,2950500,1967,价格过高
2025-09-25 02:58:31,2950500,1967,价格过高
2025-09-25 02:58:31,2950500,1967,价格过高
2025-09-25 02:58:32,3003000,2002,价格过高
2025-09-25 02:58:32,3003000,2002,价格过高
2025-09-25 02:58:33,3003000,2002,价格过高
2025-09-25 02:58:33,3003000,2002,价格过高
2025-09-25 02:58:34,3003000,2002,价格过高
2025-09-25 02:58:34,3003000,2002,价格过高
2025-09-25 02:58:35,3003000,2002,价格过高
2025-09-25 02:58:35,2845500,1897,价格过高
2025-09-25 02:58:36,2845500,1897,价格过高
2025-09-25 02:58:36,3003000,2002,价格过高
2025-09-25 02:58:37,3003000,2002,价格过高
2025-09-25 02:58:37,3003000,2002,价格过高
2025-09-25 02:58:38,3003000,2002,价格过高
2025-09-25 02:58:38,3003000,2002,价格过高
2025-09-25 02:58:39,3003000,2002,价格过高
2025-09-25 02:58:39,2845500,1897,价格过高
2025-09-25 02:58:40,2845500,1897,价格过高
2025-09-25 02:58:40,2898000,1932,价格过高
2025-09-25 02:58:41,3003000,2002,价格过高
2025-09-25 02:58:41,3003000,2002,价格过高
2025-09-25 02:58:42,3003000,2002,价格过高
2025-09-25 02:58:42,3003000,2002,价格过高
2025-09-25 02:58:43,3003000,2002,价格过高
2025-09-25 02:58:43,2845500,1897,价格过高
2025-09-25 02:58:44,2845500,1897,价格过高
2025-09-25 02:58:44,2898000,1932,价格过高
2025-09-25 02:58:45,2950500,1967,价格过高
2025-09-25 02:58:45,2950500,1967,价格过高
2025-09-25 02:58:46,2950500,1967,价格过高
2025-09-25 02:58:46,2950500,1967,价格过高
2025-09-25 02:58:47,2950500,1967,价格过高
2025-09-25 02:58:47,2950500,1967,价格过高
2025-09-25 02:58:48,2950500,1967,价格过高
2025-09-25 02:58:48,2950500,1967,价格过高
2025-09-25 02:58:49,3003000,2002,价格过高
2025-09-25 02:58:49,3003000,2002,价格过高
2025-09-25 02:58:50,3003000,2002,价格过高
2025-09-25 02:58:50,3003000,2002,价格过高
2025-09-25 02:58:51,2845500,1897,价格过高
2025-09-25 02:58:51,2898000,1932,价格过高
2025-09-25 02:58:52,3003000,2002,价格过高
2025-09-25 02:58:52,3003000,2002,价格过高
2025-09-25 02:58:53,3003000,2002,价格过高
2025-09-25 02:58:53,3003000,2002,价格过高
2025-09-25 02:58:54,3003000,2002,价格过高
2025-09-25 02:58:54,3003000,2002,价格过高
2025-09-25 02:58:55,2898000,1932,价格过高
2025-09-25 02:58:56,2898000,1932,价格过高
2025-09-25 02:58:56,47719,31,价格过低(异常)
2025-09-25 02:58:57,2950500,1967,价格过高
2025-09-25 02:58:57,2950500,1967,价格过高
2025-09-25 02:58:58,2950500,1967,价格过高
2025-09-25 02:58:58,2950500,1967,价格过高
2025-09-25 02:58:59,3003000,2002,价格过高
2025-09-25 02:58:59,3003000,2002,价格过高
2025-09-25 02:59:00,3003000,2002,价格过高
2025-09-25 02:59:00,3003000,2002,价格过高
2025-09-25 02:59:01,3003000,2002,价格过高
2025-09-25 02:59:01,3003000,2002,价格过高
2025-09-25 02:59:02,3003000,2002,价格过高
2025-09-25 02:59:02,3003000,2002,价格过高
2025-09-25 02:59:03,2793000,1862,价格过高
2025-09-25 02:59:03,2793000,1862,价格过高
2025-09-25 02:59:04,2793000,1862,价格过高
2025-09-25 02:59:04,2950500,1967,价格过高
2025-09-25 02:59:05,2950500,1967,价格过高
2025-09-25 02:59:05,2950500,1967,价格过高
2025-09-25 02:59:06,3003000,2002,价格过高
2025-09-25 02:59:06,2793000,1862,价格过高
2025-09-25 02:59:07,2793000,1862,价格过高
2025-09-25 02:59:07,2793000,1862,价格过高
2025-09-25 02:59:08,2793000,1862,价格过高
2025-09-25 02:59:08,3003000,2002,价格过高
2025-09-25 02:59:09,3003000,2002,价格过高
2025-09-25 02:59:09,3003000,2002,价格过高
2025-09-25 02:59:10,2845500,1897,价格过高
2025-09-25 02:59:10,2898000,1932,价格过高
2025-09-25 02:59:11,2898000,1932,价格过高
2025-09-25 02:59:11,2950500,1967,价格过高
2025-09-25 02:59:12,2950500,1967,价格过高
2025-09-25 02:59:12,2950500,1967,价格过高
2025-09-25 02:59:13,2950500,1967,价格过高
2025-09-25 02:59:13,2950500,1967,价格过高
2025-09-25 02:59:14,2950500,1967,价格过高
2025-09-25 02:59:14,2950500,1967,价格过高
2025-09-25 02:59:15,2950500,1967,价格过高
2025-09-25 02:59:15,2950500,1967,价格过高
2025-09-25 02:59:16,2950500,1967,价格过高
2025-09-25 02:59:16,2950500,1967,价格过高
2025-09-25 02:59:17,2950500,1967,价格过高
2025-09-25 02:59:17,2950500,1967,价格过高
2025-09-25 02:59:18,2845500,1897,价格过高
2025-09-25 02:59:18,2845500,1897,价格过高
2025-09-25 02:59:19,2898000,1932,价格过高
2025-09-25 02:59:19,2898000,1932,价格过高
2025-09-25 02:59:20,2950500,1967,价格过高
2025-09-25 02:59:20,2950500,1967,价格过高
2025-09-25 02:59:21,2950500,1967,价格过高
2025-09-25 02:59:21,2793000,1862,价格过高
2025-09-25 02:59:22,3003000,2002,价格过高
2025-09-25 02:59:23,3003000,2002,价格过高
2025-09-25 02:59:23,3003000,2002,价格过高
2025-09-25 02:59:24,3003000,2002,价格过高
2025-09-25 02:59:24,3003000,2002,价格过高
2025-09-25 02:59:25,3003000,2002,价格过高
2025-09-25 02:59:25,2898000,1932,价格过高
2025-09-25 02:59:26,3003000,2002,价格过高
2025-09-25 02:59:26,3003000,2002,价格过高
2025-09-25 02:59:27,3003000,2002,价格过高
2025-09-25 02:59:27,3003000,2002,价格过高
2025-09-25 02:59:28,3003000,2002,价格过高
2025-09-25 02:59:28,3003000,2002,价格过高
2025-09-25 02:59:29,3003000,2002,价格过高
2025-09-25 02:59:29,67369,44,价格过低(异常)
2025-09-25 02:59:30,47719,31,价格过低(异常)
2025-09-25 02:59:30,2793000,1862,价格过高
2025-09-25 02:59:31,3003000,2002,价格过高
2025-09-25 02:59:31,3003000,2002,价格过高
2025-09-25 02:59:32,3003000,2002,价格过高
2025-09-25 02:59:32,3003000,2002,价格过高
2025-09-25 02:59:33,3003000,2002,价格过高
2025-09-25 02:59:33,2950500,1967,价格过高
2025-09-25 02:59:34,3003000,2002,价格过高
2025-09-25 02:59:34,3003000,2002,价格过高
2025-09-25 02:59:35,3003000,2002,价格过高
2025-09-25 02:59:35,3003000,2002,价格过高
2025-09-25 02:59:36,3003000,2002,价格过高
2025-09-25 02:59:36,3003000,2002,价格过高
2025-09-25 02:59:37,3003000,2002,价格过高
2025-09-25 02:59:37,2898000,1932,价格过高
2025-09-25 02:59:38,2898000,1932,价格过高
2025-09-25 02:59:38,2950500,1967,价格过高
2025-09-25 02:59:39,3003000,2002,价格过高
2025-09-25 02:59:39,3003000,2002,价格过高
2025-09-25 02:59:40,3003000,2002,价格过高
2025-09-25 02:59:40,3003000,2002,价格过高
2025-09-25 02:59:41,2845500,1897,价格过高
2025-09-25 02:59:41,2845500,1897,价格过高
2025-09-25 02:59:42,2845500,1897,价格过高
2025-09-25 02:59:42,2950500,1967,价格过高
2025-09-25 02:59:43,2950500,1967,价格过高
2025-09-25 02:59:43,2950500,1967,价格过高
2025-09-25 02:59:44,2950500,1967,价格过高
2025-09-25 02:59:44,2793000,1862,价格过高
2025-09-25 02:59:45,2898000,1932,价格过高
2025-09-25 02:59:45,2898000,1932,价格过高
2025-09-25 02:59:46,2950500,1967,价格过高
2025-09-25 02:59:46,2950500,1967,价格过高
2025-09-25 02:59:47,2950500,1967,价格过高
2025-09-25 02:59:47,2950500,1967,价格过高
2025-09-25 02:59:48,2950500,1967,价格过高
2025-09-25 02:59:48,2793000,1862,价格过高
2025-09-25 02:59:49,2793000,1862,价格过高
2025-09-25 02:59:49,2793000,1862,价格过高
2025-09-25 02:59:50,2845500,1897,价格过高
2025-09-25 02:59:50,2845500,1897,价格过高
2025-09-25 02:59:51,2845500,1897,价格过高
2025-09-25 02:59:51,2950500,1967,价格过高
2025-09-25 02:59:52,2950500,1967,价格过高
2025-09-25 02:59:52,2950500,1967,价格过高
2025-09-25 02:59:53,2950500,1967,价格过高
2025-09-25 02:59:53,3003000,2002,价格过高
2025-09-25 02:59:54,3003000,2002,价格过高
2025-09-25 02:59:54,3003000,2002,价格过高
2025-09-25 02:59:55,3003000,2002,价格过高
2025-09-25 02:59:55,3003000,2002,价格过高
2025-09-25 02:59:56,2740500,1827,价格过高
2025-09-25 02:59:56,2740500,1827,价格过高
2025-09-25 02:59:57,2793000,1862,价格过高
2025-09-25 02:59:57,2793000,1862,价格过高
2025-09-25 02:59:58,2793000,1862,价格过高
2025-09-25 02:59:58,2898000,1932,价格过高
2025-09-25 02:59:59,2898000,1932,价格过高
2025-09-25 02:59:59,2898000,1932,价格过高
2025-09-25 03:00:00,2845500,1897,价格过高
2025-09-25 03:00:00,2898000,1932,价格过高
2025-09-25 03:00:01,47537,31,价格过低(异常)
2025-09-25 03:00:02,47537,31,价格过低(异常)
2025-09-25 03:00:02,3003000,2002,价格过高
2025-09-25 03:00:03,3003000,2002,价格过高
2025-09-25 03:00:03,3003000,2002,价格过高
2025-09-25 03:00:04,2898000,1932,价格过高
2025-09-25 03:00:04,3003000,2002,价格过高
2025-09-25 03:00:05,3003000,2002,价格过高
2025-09-25 03:00:05,3003000,2002,价格过高
2025-09-25 03:00:06,3003000,2002,价格过高
2025-09-25 03:00:06,3003000,2002,价格过高
2025-09-25 03:00:07,3003000,2002,价格过高
2025-09-25 03:00:07,3003000,2002,价格过高
2025-09-25 03:00:08,3003000,2002,价格过高
2025-09-25 03:00:08,3003000,2002,价格过高
2025-09-25 03:00:09,3003000,2002,价格过高
2025-09-25 03:00:09,3003000,2002,价格过高
2025-09-25 03:00:10,3003000,2002,价格过高
2025-09-25 03:00:10,3003000,2002,价格过高
2025-09-25 03:00:11,3003000,2002,价格过高
2025-09-25 03:00:11,3003000,2002,价格过高
2025-09-25 03:00:12,2950500,1967,价格过高
2025-09-25 03:00:12,2950500,1967,价格过高
2025-09-25 03:00:13,2950500,1967,价格过高
2025-09-25 03:00:13,3003000,2002,价格过高
2025-09-25 03:00:14,3003000,2002,价格过高
2025-09-25 03:00:14,3003000,2002,价格过高
2025-09-25 03:00:15,3003000,2002,价格过高
2025-09-25 03:00:15,2898000,1932,价格过高
2025-09-25 03:00:16,2898000,1932,价格过高
2025-09-25 03:00:16,2898000,1932,价格过高
2025-09-25 03:00:17,2898000,1932,价格过高
2025-09-25 03:00:17,2898000,1932,价格过高
2025-09-25 03:00:18,2898000,1932,价格过高
2025-09-25 03:00:18,2950500,1967,价格过高
2025-09-25 03:00:19,2845500,1897,价格过高
2025-09-25 03:00:19,2845500,1897,价格过高
2025-09-25 03:00:20,2898000,1932,价格过高
2025-09-25 03:00:20,2898000,1932,价格过高
2025-09-25 03:00:21,2898000,1932,价格过高
2025-09-25 03:00:21,2898000,1932,价格过高
2025-09-25 03:00:22,2950500,1967,价格过高
2025-09-25 03:00:22,2950500,1967,价格过高
2025-09-25 03:00:23,2950500,1967,价格过高
2025-09-25 03:00:23,2950500,1967,价格过高
2025-09-25 03:00:24,2950500,1967,价格过高
2025-09-25 03:00:24,2950500,1967,价格过高
2025-09-25 03:00:25,3003000,2002,价格过高
2025-09-25 03:00:26,3003000,2002,价格过高
2025-09-25 03:00:26,3003000,2002,价格过高
2025-09-25 03:00:27,3003000,2002,价格过高
2025-09-25 03:00:27,2793000,1862,价格过高
2025-09-25 03:00:28,2793000,1862,价格过高
2025-09-25 03:00:28,2793000,1862,价格过高
2025-09-25 03:00:29,2845500,1897,价格过高
2025-09-25 03:00:29,2950500,1967,价格过高
2025-09-25 03:00:30,2950500,1967,价格过高
2025-09-25 03:00:31,47719,31,价格过低(异常)
2025-09-25 03:00:31,47719,31,价格过低(异常)
2025-09-25 03:00:32,3003000,2002,价格过高
2025-09-25 03:00:32,3003000,2002,价格过高
2025-09-25 03:00:33,3003000,2002,价格过高
2025-09-25 03:00:33,3003000,2002,价格过高
2025-09-25 03:00:34,3003000,2002,价格过高
2025-09-25 03:00:34,3003000,2002,价格过高
2025-09-25 03:00:35,3003000,2002,价格过高
2025-09-25 03:00:35,3003000,2002,价格过高
2025-09-25 03:00:36,3003000,2002,价格过高
2025-09-25 03:00:36,3003000,2002,价格过高
2025-09-25 03:00:37,3003000,2002,价格过高
2025-09-25 03:00:37,3003000,2002,价格过高
2025-09-25 03:00:38,3003000,2002,价格过高
2025-09-25 03:00:38,3003000,2002,价格过高
2025-09-25 03:00:39,3003000,2002,价格过高
2025-09-25 03:00:39,3003000,2002,价格过高
2025-09-25 03:00:40,3003000,2002,价格过高
2025-09-25 03:00:40,3003000,2002,价格过高
2025-09-25 03:00:41,3003000,2002,价格过高
2025-09-25 03:00:41,3003000,2002,价格过高
2025-09-25 03:00:42,3003000,2002,价格过高
2025-09-25 03:00:42,3003000,2002,价格过高
2025-09-25 03:00:43,2845500,1897,价格过高
2025-09-25 03:00:43,2845500,1897,价格过高
2025-09-25 03:00:44,2898000,1932,价格过高
2025-09-25 03:00:44,2950500,1967,价格过高
2025-09-25 03:00:45,2950500,1967,价格过高
2025-09-25 03:00:45,3003000,2002,价格过高
2025-09-25 03:00:46,3003000,2002,价格过高
2025-09-25 03:00:46,2793000,1862,价格过高
2025-09-25 03:00:47,2793000,1862,价格过高
2025-09-25 03:00:47,2898000,1932,价格过高
2025-09-25 03:00:48,2898000,1932,价格过高
2025-09-25 03:00:48,3003000,2002,价格过高
2025-09-25 03:00:49,3003000,2002,价格过高
2025-09-25 03:00:49,3003000,2002,价格过高
2025-09-25 03:00:50,3003000,2002,价格过高
2025-09-25 03:00:50,3003000,2002,价格过高
2025-09-25 03:00:51,3003000,2002,价格过高
2025-09-25 03:00:51,3003000,2002,价格过高
2025-09-25 03:00:52,3003000,2002,价格过高
2025-09-25 03:00:52,3003000,2002,价格过高
2025-09-25 03:00:53,3003000,2002,价格过高
2025-09-25 03:00:53,3003000,2002,价格过高
2025-09-25 03:00:54,2950500,1967,价格过高
2025-09-25 03:00:54,2950500,1967,价格过高
2025-09-25 03:00:55,3003000,2002,价格过高
2025-09-25 03:00:55,3003000,2002,价格过高
2025-09-25 03:00:56,3003000,2002,价格过高
2025-09-25 03:00:56,3003000,2002,价格过高
2025-09-25 03:00:57,3003000,2002,价格过高
2025-09-25 03:00:57,3003000,2002,价格过高
2025-09-25 03:00:58,47718,31,价格过低(异常)
2025-09-25 03:00:59,47718,31,价格过低(异常)
2025-09-25 03:00:59,3003000,2002,价格过高
2025-09-25 03:01:00,3003000,2002,价格过高
2025-09-25 03:01:00,3003000,2002,价格过高
2025-09-25 03:01:01,3003000,2002,价格过高
2025-09-25 03:01:01,3003000,2002,价格过高
2025-09-25 03:01:02,2845500,1897,价格过高
2025-09-25 03:01:02,2898000,1932,价格过高
2025-09-25 03:01:03,3003000,2002,价格过高
2025-09-25 03:01:03,3003000,2002,价格过高
2025-09-25 03:01:04,3003000,2002,价格过高
2025-09-25 03:01:04,3003000,2002,价格过高
2025-09-25 03:01:05,3003000,2002,价格过高
2025-09-25 03:01:05,3003000,2002,价格过高
2025-09-25 03:01:06,2793000,1862,价格过高
2025-09-25 03:01:06,2793000,1862,价格过高
2025-09-25 03:01:07,2950500,1967,价格过高
2025-09-25 03:01:07,3003000,2002,价格过高
2025-09-25 03:01:08,3003000,2002,价格过高
2025-09-25 03:01:08,3003000,2002,价格过高
2025-09-25 03:01:09,3003000,2002,价格过高
2025-09-25 03:01:09,2793000,1862,价格过高
2025-09-25 03:01:10,2793000,1862,价格过高
2025-09-25 03:01:10,3003000,2002,价格过高
2025-09-25 03:01:11,3003000,2002,价格过高
2025-09-25 03:01:11,3003000,2002,价格过高
2025-09-25 03:01:12,3003000,2002,价格过高
2025-09-25 03:01:12,3003000,2002,价格过高
2025-09-25 03:01:13,3003000,2002,价格过高
2025-09-25 03:01:13,2898000,1932,价格过高
2025-09-25 03:01:14,2898000,1932,价格过高
2025-09-25 03:01:14,2898000,1932,价格过高
2025-09-25 03:01:15,2898000,1932,价格过高
2025-09-25 03:01:15,2898000,1932,价格过高
2025-09-25 03:01:16,2898000,1932,价格过高
2025-09-25 03:01:16,2898000,1932,价格过高
2025-09-25 03:01:17,2898000,1932,价格过高
2025-09-25 03:01:17,2950500,1967,价格过高
2025-09-25 03:01:18,2950500,1967,价格过高
2025-09-25 03:01:18,2950500,1967,价格过高
2025-09-25 03:01:19,3003000,2002,价格过高
2025-09-25 03:01:19,3003000,2002,价格过高
2025-09-25 03:01:20,3003000,2002,价格过高
2025-09-25 03:01:20,3003000,2002,价格过高
2025-09-25 03:01:21,2793000,1862,价格过高
2025-09-25 03:01:21,2793000,1862,价格过高
2025-09-25 03:01:22,2793000,1862,价格过高
2025-09-25 03:01:22,2845500,1897,价格过高
2025-09-25 03:01:23,2898000,1932,价格过高
2025-09-25 03:01:23,2898000,1932,价格过高
2025-09-25 03:01:24,57360,38,价格过低(异常)
2025-09-25 03:01:24,47719,31,价格过低(异常)
2025-09-25 03:01:25,47719,31,价格过低(异常)
2025-09-25 03:01:25,2950500,1967,价格过高
2025-09-25 03:01:26,2950500,1967,价格过高
2025-09-25 03:01:26,2950500,1967,价格过高
2025-09-25 03:01:27,2950500,1967,价格过高
2025-09-25 03:01:27,2950500,1967,价格过高
2025-09-25 03:01:28,2950500,1967,价格过高
2025-09-25 03:01:28,2845500,1897,价格过高
2025-09-25 03:01:29,3003000,2002,价格过高
2025-09-25 03:01:29,3003000,2002,价格过高
2025-09-25 03:01:30,3003000,2002,价格过高
2025-09-25 03:01:30,3003000,2002,价格过高
2025-09-25 03:01:31,3003000,2002,价格过高
2025-09-25 03:01:31,3003000,2002,价格过高
2025-09-25 03:01:32,3003000,2002,价格过高
2025-09-25 03:01:32,2793000,1862,价格过高
2025-09-25 03:01:33,2845500,1897,价格过高
2025-09-25 03:01:33,2845500,1897,价格过高
2025-09-25 03:01:34,2950500,1967,价格过高
2025-09-25 03:01:34,2950500,1967,价格过高
2025-09-25 03:01:35,2950500,1967,价格过高
2025-09-25 03:01:35,2950500,1967,价格过高
2025-09-25 03:01:36,2950500,1967,价格过高
2025-09-25 03:01:36,2898000,1932,价格过高
2025-09-25 03:01:37,2950500,1967,价格过高
2025-09-25 03:01:37,2950500,1967,价格过高
2025-09-25 03:01:38,2950500,1967,价格过高
2025-09-25 03:01:38,2950500,1967,价格过高
2025-09-25 03:01:39,2950500,1967,价格过高
2025-09-25 03:01:39,2950500,1967,价格过高
2025-09-25 03:01:40,2950500,1967,价格过高
2025-09-25 03:01:40,2845500,1897,价格过高
2025-09-25 03:01:41,2845500,1897,价格过高
2025-09-25 03:01:41,2845500,1897,价格过高
2025-09-25 03:01:42,2845500,1897,价格过高
2025-09-25 03:01:42,2898000,1932,价格过高
2025-09-25 03:01:43,2898000,1932,价格过高
2025-09-25 03:01:43,2898000,1932,价格过高
2025-09-25 03:01:44,2898000,1932,价格过高
2025-09-25 03:01:44,2845500,1897,价格过高
2025-09-25 03:01:45,2898000,1932,价格过高
2025-09-25 03:01:45,2898000,1932,价格过高
2025-09-25 03:01:46,2898000,1932,价格过高
2025-09-25 03:01:46,2898000,1932,价格过高
2025-09-25 03:01:47,2898000,1932,价格过高
2025-09-25 03:01:47,2898000,1932,价格过高
2025-09-25 03:01:48,2898000,1932,价格过高
2025-09-25 03:01:48,2898000,1932,价格过高
2025-09-25 03:01:49,47719,31,价格过低(异常)
2025-09-25 03:01:50,47719,31,价格过低(异常)
2025-09-25 03:01:50,2898000,1932,价格过高
2025-09-25 03:01:51,2898000,1932,价格过高
2025-09-25 03:01:51,2898000,1932,价格过高
2025-09-25 03:01:52,2793000,1862,价格过高
2025-09-25 03:01:52,2845500,1897,价格过高
2025-09-25 03:01:53,2898000,1932,价格过高
2025-09-25 03:01:53,2898000,1932,价格过高
2025-09-25 03:01:54,2898000,1932,价格过高
2025-09-25 03:01:54,2898000,1932,价格过高
2025-09-25 03:01:55,2898000,1932,价格过高
2025-09-25 03:01:55,2898000,1932,价格过高
2025-09-25 03:01:56,2950500,1967,价格过高
2025-09-25 03:01:56,2950500,1967,价格过高
2025-09-25 03:01:57,2950500,1967,价格过高
2025-09-25 03:01:57,2950500,1967,价格过高
2025-09-25 03:01:58,2950500,1967,价格过高
2025-09-25 03:01:58,3003000,2002,价格过高
2025-09-25 03:01:59,3003000,2002,价格过高
2025-09-25 03:01:59,3003000,2002,价格过高
2025-09-25 03:02:00,3003000,2002,价格过高
2025-09-25 03:02:00,3003000,2002,价格过高
2025-09-25 03:02:01,3003000,2002,价格过高
2025-09-25 03:02:01,3003000,2002,价格过高
2025-09-25 03:02:02,3003000,2002,价格过高
2025-09-25 03:02:02,3003000,2002,价格过高
2025-09-25 03:02:03,2950500,1967,价格过高
2025-09-25 03:02:03,3003000,2002,价格过高
2025-09-25 03:02:04,3003000,2002,价格过高
2025-09-25 03:02:04,3003000,2002,价格过高
2025-09-25 03:02:05,3003000,2002,价格过高
2025-09-25 03:02:05,3003000,2002,价格过高
2025-09-25 03:02:06,3003000,2002,价格过高
2025-09-25 03:02:06,3003000,2002,价格过高
2025-09-25 03:02:07,3003000,2002,价格过高
2025-09-25 03:02:07,3003000,2002,价格过高
2025-09-25 03:02:08,3003000,2002,价格过高
2025-09-25 03:02:08,3003000,2002,价格过高
2025-09-25 03:02:09,3003000,2002,价格过高
2025-09-25 03:02:09,3003000,2002,价格过高
2025-09-25 03:02:10,3003000,2002,价格过高
2025-09-25 03:02:10,3003000,2002,价格过高
2025-09-25 03:02:11,2950500,1967,价格过高
2025-09-25 03:02:11,2950500,1967,价格过高
2025-09-25 03:02:12,2950500,1967,价格过高
2025-09-25 03:02:12,3003000,2002,价格过高
2025-09-25 03:02:13,47719,31,价格过低(异常)
2025-09-25 03:02:13,47719,31,价格过低(异常)
2025-09-25 03:02:14,3003000,2002,价格过高
2025-09-25 03:02:14,3003000,2002,价格过高
2025-09-25 03:02:15,3003000,2002,价格过高
2025-09-25 03:02:15,3003000,2002,价格过高
2025-09-25 03:02:16,3003000,2002,价格过高
2025-09-25 03:02:16,3003000,2002,价格过高
2025-09-25 03:02:17,3003000,2002,价格过高
2025-09-25 03:02:17,3003000,2002,价格过高
2025-09-25 03:02:18,3003000,2002,价格过高
2025-09-25 03:02:18,3003000,2002,价格过高
2025-09-25 03:02:19,2845500,1897,价格过高
2025-09-25 03:02:19,2845500,1897,价格过高
2025-09-25 03:02:20,3003000,2002,价格过高
2025-09-25 03:02:20,3003000,2002,价格过高
2025-09-25 03:02:21,3003000,2002,价格过高
2025-09-25 03:02:21,3003000,2002,价格过高
2025-09-25 03:02:22,3003000,2002,价格过高
2025-09-25 03:02:22,2950500,1967,价格过高
2025-09-25 03:02:23,2950500,1967,价格过高
2025-09-25 03:02:23,2950500,1967,价格过高
2025-09-25 03:02:24,2950500,1967,价格过高
2025-09-25 03:02:24,2950500,1967,价格过高
2025-09-25 03:02:25,2950500,1967,价格过高
2025-09-25 03:02:25,2950500,1967,价格过高
2025-09-25 03:02:26,2950500,1967,价格过高
2025-09-25 03:02:26,2845500,1897,价格过高
2025-09-25 03:02:27,2898000,1932,价格过高
2025-09-25 03:02:27,2898000,1932,价格过高
2025-09-25 03:02:28,2898000,1932,价格过高
2025-09-25 03:02:28,2898000,1932,价格过高
2025-09-25 03:02:29,2950500,1967,价格过高
2025-09-25 03:02:29,3003000,2002,价格过高
2025-09-25 03:02:30,2845500,1897,价格过高
2025-09-25 03:02:30,2950500,1967,价格过高
2025-09-25 03:02:31,2950500,1967,价格过高
2025-09-25 03:02:31,2950500,1967,价格过高
2025-09-25 03:02:32,2950500,1967,价格过高
2025-09-25 03:02:32,2950500,1967,价格过高
2025-09-25 03:02:33,2950500,1967,价格过高
2025-09-25 03:02:34,2950500,1967,价格过高
2025-09-25 03:02:34,2845500,1897,价格过高
2025-09-25 03:02:35,2845500,1897,价格过高
2025-09-25 03:02:35,2845500,1897,价格过高
2025-09-25 03:02:36,47719,31,价格过低(异常)
2025-09-25 03:02:36,47719,31,价格过低(异常)
2025-09-25 03:02:37,2898000,1932,价格过高
2025-09-25 03:02:37,2898000,1932,价格过高
